#time,accel_x,accel_y,accel_z
64.835735,-6069.688724,37602.461854,-73851.606007
64.838275,-1924.535449,31236.690752,-76762.768900
64.840815,0.000000,-740.205942,-66956.746525
64.843355,9030.512492,-5181.441594,-77682.083497
64.845895,5625.565159,-32865.143825,-81206.122788
64.848435,1332.370696,-46632.974346,-81206.122788
64.850976,2812.782580,-27683.702231,-75383.797003
64.853516,3997.112087,-10066.800811,-76609.549800
64.856056,-1332.370696,3108.864956,-78907.836294
64.858596,-5773.606348,25907.207970,-72625.853210
64.861136,-10066.800811,42783.903448,-72625.853210
64.863676,2516.700203,30348.443622,-76915.987999
64.866216,5477.523971,3404.947333,-83197.971083
64.868756,13767.830521,-10955.047942,-77988.521696
64.871296,6513.812290,-33457.308578,-83351.190182
64.873837,3404.947333,-40859.367998,-78141.740796
64.876377,6217.729913,-31532.773129,-77528.864398
64.878917,1332.370696,-14211.954086,-78141.740796
64.881457,-4293.194464,-444.123565,-78907.836294
64.883997,-2516.700203,26795.455100,-74617.701505
64.886537,-4737.318029,39230.914926,-73238.729609
64.889077,-296.082377,33013.185013,-78754.617194
64.891617,5181.441594,15396.283594,-77988.521696
64.894157,7846.182985,6809.894666,-70480.785816
64.896698,7105.977043,-23390.507767,-80440.027290
64.899238,5625.565159,-39971.120868,-81512.560987
64.901778,4293.194464,-25759.166782,-77988.521696
64.904318,2812.782580,-15692.365970,-77528.864398
64.906858,-5329.482782,-2516.700203,-78907.836294
64.909406,-4293.194464,19689.478057,-72012.976812
64.911954,-2664.741391,37750.503042,-75996.673402
64.914501,2812.782580,29164.114115,-77835.302597
64.917049,4885.359217,15248.242405,-76149.892501
64.919597,9178.553681,-740.205942,-77069.207099
64.922145,7254.018232,-13323.706956,-77988.521696
64.924693,-296.082377,-33309.267390,-78907.836294
64.927241,3256.906145,-17172.777854,-74311.263306
64.929788,0.000000,-5477.523971,-75537.016103
64.932336,-6365.771101,-1480.411884,-78754.617194
64.934884,-3849.070898,14359.995275,-74924.139704
64.937432,-1480.411884,30200.402434,-75230.577904
64.939980,-444.123565,21762.054695,-78907.836294
64.942527,10214.842000,21614.013506,-72932.291410
64.945075,10214.842000,-2960.823768,-76609.549800
64.947623,5477.523971,-17616.901420,-79980.369991
64.950171,6069.688724,-31680.814318,-79214.274493
64.952719,7402.059420,-20133.601622,-76149.892501
64.955266,-444.123565,-5773.606348,-76915.987999
64.957814,-7254.018232,2960.823768,-77682.083497
64.960362,-4885.359217,20873.807564,-74158.044206
64.962910,-2368.659014,36566.173535,-74770.920605
64.965458,2664.741391,27091.537477,-79673.931792
64.968005,6069.688724,8734.430116,-76149.892501
64.970553,11843.295072,-1628.453072,-73698.386908
64.973101,7846.182985,-19837.519246,-77988.521696
64.975649,2812.782580,-34345.555709,-78448.178995
64.978197,5329.482782,-28719.990550,-77682.083497
64.980745,4293.194464,-14359.995275,-79827.150892
64.983292,-3997.112087,5773.606348,-75843.454302
64.985840,-5181.441594,19393.395680,-74464.482406
64.988388,-3701.029710,36122.049970,-73238.729609
64.990936,1036.288319,27683.702231,-77375.645298
64.993484,13471.748144,-296.082377,-79214.274493
64.996031,9030.512492,-8290.306550,-73851.606007
64.998579,7254.018232,-23094.425390,-79673.931792
65.001127,5625.565159,-31976.896694,-82278.656485
65.003675,10214.842000,-25611.125593,-76915.987999
65.006223,-888.247130,-8734.430116,-77375.645298
65.008770,-7105.977043,-444.123565,-78141.740796
65.011337,-6661.853478,27979.784608,-71246.881314
65.013891,-5329.482782,34937.720462,-73391.948708
65.016445,888.247130,18949.272115,-77835.302597
65.018999,7846.182985,7254.018232,-80286.808190
65.021554,10214.842000,-2220.617826,-71553.319513
65.024108,7846.182985,-29016.072926,-82431.875585
65.026662,4885.359217,-38194.626607,-80746.465489
65.029216,4145.153275,-16432.571912,-75230.577904
65.031771,1924.535449,-4737.318029,-76303.111601
65.034325,-4441.235652,12287.418637,-77222.426198
65.036879,-6217.729913,22058.137072,-72319.415011
65.039433,-888.247130,35381.844028,-76762.768900
65.041987,888.247130,17912.983796,-79520.712692
65.044542,3404.947333,1628.453072,-72779.072310
65.047096,7550.100608,-15544.324782,-78754.617194
65.049650,6661.853478,-38490.708984,-85036.600278
65.052204,6957.935855,-51074.209998,-88100.982270
65.054759,3849.070898,-21762.054695,-75690.235202
65.057313,-296.082377,-3256.906145,-77375.645298
65.059867,-5625.565159,16728.654289,-76303.111601
65.062421,-3552.988522,29312.155303,-73391.948708
65.064975,-5181.441594,35677.926404,-74004.825107
65.067530,7254.018232,15692.365970,-76303.111601
65.070084,1776.494261,3701.029710,-75537.016103
65.072638,11843.295072,-20429.683999,-79980.369991
65.075192,7254.018232,-34049.473332,-80899.684589
65.077747,7698.141797,-35825.967593,-78448.178995
65.080301,6365.771101,-17764.942608,-78448.178995
65.082855,2960.823768,-3404.947333,-76609.549800
65.085409,-5625.565159,12879.583391,-75843.454302
65.087964,-8142.265362,25315.043216,-72932.291410
65.090518,-2664.741391,34345.555709,-77375.645298
65.093072,1332.370696,22798.343014,-76915.987999
65.095626,7550.100608,5181.441594,-76915.987999
65.098180,12435.459826,-21614.013506,-79827.150892
65.100735,4145.153275,-39971.120868,-85036.600278
65.103289,4145.153275,-39230.914926,-76456.330700
65.105843,6217.729913,-20281.642811,-80133.589091
65.108397,888.247130,-7698.141797,-83657.628382
65.110952,-4737.318029,19393.395680,-74158.044206
65.113511,-12583.501014,31384.731941,-71553.319513
65.116071,-7254.018232,36122.049970,-76149.892501
65.118631,4589.276840,13471.748144,-80593.246390
65.121191,5921.647536,592.164754,-79520.712692
65.123750,12287.418637,-22354.219448,-81818.999186
65.126310,4737.318029,-38490.708984,-81052.903688
65.128870,3108.864956,-37010.297100,-77988.521696
65.131430,888.247130,-18801.230927,-76762.768900
65.133990,1332.370696,-3108.864956,-80133.589091
65.136549,-8290.306550,11695.253884,-78754.617194
65.139109,-3404.947333,36122.049970,-71246.881314
65.141669,-7698.141797,39082.873738,-75996.673402
65.144229,-1332.370696,17172.777854,-80133.589091
65.146788,1924.535449,3849.070898,-79367.493593
65.149348,10807.006753,-20429.683999,-78601.398095
65.151908,6365.771101,-35974.008781,-84117.285680
65.154468,9326.594869,-41303.491564,-79827.150892
65.157027,-2072.576638,-18653.189738,-74617.701505
65.159587,-2960.823768,-15544.324782,-83657.628382
65.162147,-6513.812290,13027.624579,-76609.549800
65.164707,-2516.700203,32569.061448,-74158.044206
65.167266,-1628.453072,39378.956114,-75077.358804
65.169826,3701.029710,21021.848753,-74464.482406
65.172386,2812.782580,2664.741391,-76149.892501
65.174946,10658.965565,-20725.766376,-77988.521696
65.177506,8586.388927,-39823.079680,-82125.437386
65.180065,5921.647536,-43524.109390,-77988.521696
65.182625,1924.535449,-21169.889941,-77835.302597
65.185185,-4145.153275,-7254.018232,-78754.617194
65.187745,-5921.647536,15840.407159,-74464.482406
65.190304,-2516.700203,34049.473332,-74158.044206
65.192864,0.000000,37158.338288,-77069.207099
65.195424,5921.647536,8734.430116,-78141.740796
65.197984,7698.141797,1036.288319,-75537.016103
65.200543,8882.471304,-15396.283594,-77528.864398
65.203103,6957.935855,-29904.320057,-83044.751983
65.205663,6809.894666,-34345.555709,-78754.617194
65.208223,1776.494261,-14804.118840,-76609.549800
65.210782,-2812.782580,0.000000,-77835.302597
65.213342,-12435.459826,17172.777854,-73391.948708
65.215906,-9030.512492,33605.349767,-70787.224015
65.218470,-888.247130,32272.979071,-77375.645298
65.221034,7994.224174,17912.983796,-76915.987999
65.223598,8438.347739,-888.247130,-75996.673402
65.226162,8290.306550,-17172.777854,-76609.549800
65.228726,5477.523971,-37010.297100,-78754.617194
65.231290,7105.977043,-36122.049970,-77835.302597
65.233854,-296.082377,-15100.201217,-77375.645298
65.236418,-3849.070898,-7698.141797,-80593.246390
65.238982,-6661.853478,18357.107362,-71859.757712
65.241546,-7254.018232,32865.143825,-71706.538613
65.244110,-296.082377,32865.143825,-77375.645298
65.246674,6365.771101,17320.819043,-75077.358804
65.249238,14063.912898,3701.029710,-73391.948708
65.251802,7698.141797,-15100.201217,-75537.016103
65.254366,9326.594869,-39378.956114,-81206.122788
65.256930,4737.318029,-31680.814318,-75383.797003
65.259494,1332.370696,-18061.024985,-76609.549800
65.262058,-6069.688724,-3108.864956,-78601.398095
65.264622,-8734.430116,15248.242405,-75077.358804
65.267186,-7105.977043,36122.049970,-72319.415011
65.269750,-3552.988522,33901.432144,-75996.673402
65.272314,10362.883188,15692.365970,-75077.358804
65.274878,7550.100608,-1628.453072,-79214.274493
65.277441,8290.306550,-15692.365970,-77988.521696
65.280005,10066.800811,-35233.802839,-83351.190182
65.282569,3404.947333,-35381.844028,-75843.454302
65.285133,-1332.370696,-15840.407159,-76149.892501
65.287697,-5921.647536,-9178.553681,-81052.903688
65.290261,-4293.194464,16136.489536,-75230.577904
65.292825,-3997.112087,28127.825796,-77988.521696
65.295389,-1924.535449,27239.578666,-78601.398095
65.297953,3849.070898,14804.118840,-71553.319513
65.300517,14211.954086,-8734.430116,-78601.398095
65.303081,7698.141797,-24278.754898,-81206.122788
65.305645,7698.141797,-35677.926404,-79520.712692
65.308209,3997.112087,-36418.132346,-79980.369991
65.310773,1480.411884,-15100.201217,-77222.426198
65.313337,-3849.070898,-4737.318029,-80593.246390
65.315901,-8290.306550,17320.819043,-74924.139704
65.318469,-4293.194464,39526.997303,-68488.937521
65.321036,2960.823768,26943.496289,-79827.150892
65.323604,8142.265362,6217.729913,-78294.959896
65.326171,13471.748144,3108.864956,-69408.252119
65.328739,5625.565159,-21317.931130,-81206.122788
65.331306,3849.070898,-37454.420665,-79061.055394
65.333874,2368.659014,-33309.267390,-81052.903688
65.336441,1184.329507,-13027.624579,-78601.398095
65.339009,-7105.977043,-4589.276840,-80593.246390
65.341576,-5921.647536,14211.954086,-76149.892501
65.344144,-3108.864956,33457.308578,-75383.797003
65.346711,-888.247130,32569.061448,-76762.768900
65.349279,7550.100608,11843.295072,-73851.606007
65.351847,6513.812290,-10955.047942,-79061.055394
65.354414,7105.977043,-27239.578666,-78601.398095
65.356982,5625.565159,-38194.626607,-83351.190182
65.359549,5033.400406,-26795.455100,-77222.426198
65.362117,2072.576638,-12139.377449,-77682.083497
65.364684,-1628.453072,6513.812290,-77528.864398
65.367252,-7105.977043,19837.519246,-72932.291410
65.369819,-4737.318029,32865.143825,-75077.358804
65.372387,1628.453072,24278.754898,-78294.959896
65.374954,11547.212695,-888.247130,-81052.903688
65.377522,14359.995275,-20133.601622,-82738.313784
65.380089,8882.471304,-31976.896694,-81512.560987
65.382657,4589.276840,-29460.196492,-79520.712692
65.385225,2516.700203,-16728.654289,-76303.111601
65.387792,2812.782580,-4441.235652,-77222.426198
65.390360,-6809.894666,7846.182985,-77069.207099
65.392927,-9326.594869,20725.766376,-72932.291410
65.395495,-3108.864956,34049.473332,-74004.825107
65.398062,3701.029710,18949.272115,-78448.178995
65.400632,8882.471304,-740.205942,-77682.083497
65.403203,5477.523971,-7550.100608,-75383.797003
65.405773,9178.553681,-38194.626607,-85802.695776
65.408343,6513.812290,-41303.491564,-79367.493593
65.410913,5477.523971,-16284.530724,-73391.948708
65.413483,740.205942,-8438.347739,-80440.027290
65.416053,-3997.112087,15988.448347,-75383.797003
65.418623,-7254.018232,32124.937883,-71246.881314
65.421194,-3701.029710,38046.585419,-75383.797003
65.423764,2220.617826,21910.095883,-78907.836294
65.426334,5625.565159,7550.100608,-77682.083497
65.428904,12139.377449,-16580.613101,-77528.864398
65.431474,7698.141797,-34197.514520,-81512.560987
65.434044,8586.388927,-35233.802839,-79980.369991
65.436614,1480.411884,-16136.489536,-79980.369991
65.439184,-2812.782580,-10807.006753,-79520.712692
65.441755,-10658.965565,12435.459826,-75383.797003
65.444325,-5773.606348,31384.731941,-73851.606007
65.446895,2368.659014,36862.255912,-75537.016103
65.449465,16136.489536,-1480.411884,-80899.684589
65.452035,11251.130318,2812.782580,-77375.645298
65.454605,10510.924376,-12879.583391,-77528.864398
65.457175,4885.359217,-27831.743419,-78601.398095
65.459746,1332.370696,-25759.166782,-74464.482406
65.462316,1924.535449,-12435.459826,-76915.987999
65.464886,-6957.935855,1184.329507,-79520.712692
65.467456,-8882.471304,22650.301825,-71246.881314
65.470026,-10362.883188,36270.091158,-72779.072310
65.472596,3701.029710,32272.979071,-76915.987999
65.475166,10066.800811,-888.247130,-80286.808190
65.477736,10510.924376,-1776.494261,-72319.415011
65.480307,5921.647536,-19541.436869,-79520.712692
65.482877,8586.388927,-33901.432144,-82125.437386
65.485447,2960.823768,-28719.990550,-77069.207099
65.488017,-444.123565,-14804.118840,-78448.178995
65.490587,-9030.512492,-7550.100608,-81359.341888
65.493157,-6069.688724,19245.354492,-75690.235202
65.495727,-9622.677246,37454.420665,-74004.825107
65.498298,-444.123565,28127.825796,-76456.330700
65.500868,7254.018232,14063.912898,-75077.358804
65.503440,12731.542202,-7550.100608,-79673.931792
65.506012,8882.471304,-24722.878463,-80286.808190
65.508584,7105.977043,-39675.038491,-79214.274493
65.511157,10214.842000,-34789.679274,-77835.302597
65.513729,5181.441594,-12583.501014,-77222.426198
65.516301,-5033.400406,-1776.494261,-80593.246390
65.518873,-5477.523971,19245.354492,-74311.263306
65.521445,-4885.359217,33753.390955,-75077.358804
65.524017,5033.400406,20725.766376,-78754.617194
65.526590,8882.471304,13175.665768,-73545.167808
65.529162,11399.171507,-8882.471304,-76609.549800
65.531734,7550.100608,-25315.043216,-78294.959896
65.534306,3256.906145,-40267.203245,-81512.560987
65.536878,6069.688724,-25315.043216,-77069.207099
65.539451,4293.194464,-12435.459826,-78754.617194
65.542023,-5921.647536,4589.276840,-79214.274493
65.544595,-5625.565159,22206.178260,-74004.825107
65.547167,-6513.812290,36714.214723,-75537.016103
65.549739,7105.977043,13915.871710,-77682.083497
65.552312,13767.830521,0.000000,-75383.797003
65.554884,8734.430116,-13619.789333,-78141.740796
65.557456,6513.812290,-24870.919651,-80440.027290
65.560028,4737.318029,-30496.484810,-79214.274493
65.562600,5033.400406,-13619.789333,-77069.207099
65.565173,1924.535449,-592.164754,-76609.549800
65.567745,-8142.265362,12583.501014,-75843.454302
65.570317,-6661.853478,23686.590144,-74464.482406
65.572889,-5329.482782,34789.679274,-75077.358804
65.575461,740.205942,20873.807564,-79673.931792
65.578034,7550.100608,1628.453072,-74617.701505
65.580606,10066.800811,-17024.736666,-77375.645298
65.583178,6957.935855,-33309.267390,-84423.723880
65.585750,4145.153275,-33309.267390,-81206.122788
65.588322,148.041188,-11399.171507,-76609.549800
65.590895,-4737.318029,-2368.659014,-79520.712692
65.593467,-6365.771101,18653.189738,-74464.482406
65.596039,-6957.935855,30644.525999,-73085.510509
65.598611,-2812.782580,35529.885216,-76915.987999
65.601183,4885.359217,15692.365970,-75537.016103
65.603756,9770.718434,7846.182985,-76149.892501
65.606329,6069.688724,-20577.725188,-79980.369991
65.608903,10362.883188,-32717.102636,-80593.246390
65.611477,6069.688724,-33457.308578,-77682.083497
65.614051,2220.617826,-14211.954086,-75996.673402
65.616625,-8290.306550,-3256.906145,-81512.560987
65.619199,-5921.647536,18653.189738,-75383.797003
65.621772,-6661.853478,39378.956114,-71400.100414
65.624346,-592.164754,37454.420665,-76762.768900
65.626920,5033.400406,16136.489536,-77528.864398
65.629494,12287.418637,0.000000,-76609.549800
65.632068,5033.400406,-15840.407159,-77682.083497
65.634642,2812.782580,-30496.484810,-79061.055394
65.637215,4737.318029,-35233.802839,-81359.341888
65.639789,3701.029710,-15248.242405,-78448.178995
65.642363,-5329.482782,-6661.853478,-82585.094684
65.644937,-7105.977043,21169.889941,-75077.358804
65.647511,-5033.400406,35825.967593,-73391.948708
65.650085,-2368.659014,33013.185013,-77375.645298
65.652658,4145.153275,14952.160028,-76149.892501
65.655232,14211.954086,5033.400406,-72779.072310
65.657806,5773.606348,-16432.571912,-79827.150892
65.660380,4441.235652,-36122.049970,-82891.532884
65.662954,5773.606348,-23834.631332,-78294.959896
65.665528,1480.411884,-8142.265362,-78907.836294
65.668101,-7254.018232,5477.523971,-75230.577904
65.670675,-6957.935855,19245.354492,-74158.044206
65.673249,-4589.276840,31828.855506,-76303.111601
65.675823,5033.400406,23538.548956,-78294.959896
65.678397,3849.070898,13323.706956,-76762.768900
65.680971,11251.130318,-4589.276840,-75077.358804
65.683544,9918.759623,-24130.713709,-81665.780087
65.686118,4737.318029,-32717.102636,-77988.521696
65.688692,3404.947333,-25315.043216,-79061.055394
65.691266,1036.288319,-444.123565,-75230.577904
65.693840,-4589.276840,16580.613101,-76609.549800
65.696414,-5625.565159,30348.443622,-72012.976812
65.698987,-7994.224174,37602.461854,-74004.825107
65.701561,2960.823768,14508.036463,-80440.027290
65.704135,8142.265362,8734.430116,-75690.235202
65.706709,10066.800811,-16284.530724,-78907.836294
65.709283,9918.759623,-37454.420665,-81206.122788
65.711858,3256.906145,-42339.779882,-78907.836294
65.714432,2960.823768,-17912.983796,-74004.825107
65.717007,4441.235652,-6809.894666,-79520.712692
65.719581,-6365.771101,11547.212695,-75690.235202
65.722156,-4589.276840,31828.855506,-71553.319513
65.724730,0.000000,40711.326810,-73545.167808
65.727304,740.205942,14063.912898,-78141.740796
65.729879,7550.100608,15692.365970,-67722.842023
65.732453,6661.853478,-13027.624579,-79367.493593
65.735028,148.041188,-34197.514520,-82431.875585
65.737602,6069.688724,-39230.914926,-81972.218286
65.740176,2664.741391,-18061.024985,-77375.645298
65.742751,-4441.235652,-6365.771101,-79980.369991
65.745325,-2664.741391,18061.024985,-68488.937521
65.747900,-6809.894666,33013.185013,-73545.167808
65.750474,-296.082377,35529.885216,-77375.645298
65.753049,3997.112087,15396.283594,-71706.538613
65.755623,13027.624579,-1924.535449,-73085.510509
65.758197,7846.182985,-21910.095883,-82585.094684
65.760772,7994.224174,-35529.885216,-83964.066581
65.763346,740.205942,-35974.008781,-76149.892501
65.765921,2812.782580,-13471.748144,-75383.797003
65.768495,-3849.070898,-11251.130318,-81052.903688
65.771070,-7105.977043,13915.871710,-74311.263306
65.773644,-7994.224174,34493.596897,-72932.291410
65.776218,3108.864956,29164.114115,-79367.493593
65.778793,9474.636058,14804.118840,-73851.606007
65.781367,13767.830521,-10510.924376,-76915.987999
65.783942,9918.759623,-28868.031738,-81972.218286
65.786516,4441.235652,-37898.544230,-80746.465489
65.789091,5773.606348,-34641.638086,-81052.903688
65.791665,6217.729913,-14063.912898,-78294.959896
65.794239,-3701.029710,1924.535449,-80593.246390
65.796814,-7254.018232,18653.189738,-75077.358804
65.799388,-7254.018232,36714.214723,-74311.263306
65.801963,2960.823768,30792.567187,-76915.987999
65.804537,10066.800811,11547.212695,-72472.634111
65.807111,7698.141797,-9474.636058,-78141.740796
65.809686,9178.553681,-30496.484810,-80133.589091
65.812261,2960.823768,-40711.326810,-83197.971083
65.814836,7994.224174,-22946.384202,-75843.454302
65.817411,148.041188,-13915.871710,-81512.560987
65.819986,-2516.700203,5773.606348,-76456.330700
65.822561,-2812.782580,22206.178260,-70174.347617
65.825136,-3256.906145,37454.420665,-73698.386908
65.827710,5181.441594,25907.207970,-76149.892501
65.830285,8142.265362,14063.912898,-70480.785816
65.832860,11695.253884,-9326.594869,-75537.016103
65.835435,7105.977043,-32717.102636,-80899.684589
65.838010,6365.771101,-36270.091158,-77069.207099
65.840585,-592.164754,-15692.365970,-75843.454302
65.843160,740.205942,-10807.006753,-80286.808190
65.845735,-6365.771101,13323.706956,-75537.016103
65.848310,-4293.194464,27979.784608,-72779.072310
65.850885,-5921.647536,37750.503042,-75383.797003
65.853460,1480.411884,11843.295072,-76915.987999
65.856035,6217.729913,10214.842000,-73545.167808
65.858610,8734.430116,-13027.624579,-75230.577904
65.861185,5921.647536,-32421.020260,-83044.751983
65.863760,3108.864956,-24278.754898,-77528.864398
65.866335,0.000000,-8586.388927,-75537.016103
65.868910,-3108.864956,-4293.194464,-78448.178995
65.871485,-7846.182985,14952.160028,-75537.016103
65.874059,-4145.153275,32717.102636,-73238.729609
65.876634,4589.276840,27387.619854,-79520.712692
65.879209,8142.265362,17024.736666,-73391.948708
65.881784,13323.706956,-4589.276840,-74311.263306
65.884359,11251.130318,-26055.249158,-81206.122788
65.886934,7994.224174,-37010.297100,-81972.218286
65.889509,592.164754,-29164.114115,-75996.673402
65.892084,4885.359217,-11547.212695,-81206.122788
65.894659,-5625.565159,6069.688724,-77528.864398
65.897234,-5477.523971,20873.807564,-75077.358804
65.899809,-5329.482782,34937.720462,-75690.235202
65.902384,6661.853478,21762.054695,-77528.864398
65.904959,13471.748144,1628.453072,-78141.740796
65.907534,6513.812290,-10214.842000,-75537.016103
65.910109,6957.935855,-22946.384202,-78601.398095
65.912684,5477.523971,-32272.979071,-79520.712692
65.915259,3108.864956,-11399.171507,-74311.263306
65.917835,1036.288319,-6365.771101,-79827.150892
65.920410,-6365.771101,9770.718434,-78141.740796
65.922985,-7105.977043,28868.031738,-71706.538613
65.925561,-3108.864956,38046.585419,-74464.482406
65.928136,7846.182985,18801.230927,-76915.987999
65.930712,9326.594869,12435.459826,-75383.797003
65.933287,7846.182985,-5921.647536,-77069.207099
65.935863,4441.235652,-28423.908173,-82431.875585
65.938438,6217.729913,-41895.656317,-82431.875585
65.941013,-592.164754,-16876.695478,-75996.673402
65.943589,740.205942,-13175.665768,-81972.218286
65.946164,444.123565,10658.965565,-74770.920605
65.948740,-4885.359217,30200.402434,-74464.482406
65.951315,1184.329507,33605.349767,-78141.740796
65.953891,8290.306550,8142.265362,-79673.931792
65.956466,13175.665768,592.164754,-79367.493593
65.959042,9474.636058,-21169.889941,-80286.808190
65.961617,8586.388927,-33161.226202,-79980.369991
65.964192,5477.523971,-33753.390955,-74924.139704
65.966768,-2664.741391,-19541.436869,-80440.027290
65.969343,-1628.453072,-9474.636058,-82278.656485
65.971919,-4737.318029,19541.436869,-73085.510509
65.974494,-5625.565159,34345.555709,-74004.825107
65.977070,1628.453072,29016.072926,-76915.987999
65.979645,3256.906145,12879.583391,-73698.386908
65.982220,13175.665768,-6809.894666,-76609.549800
65.984796,3256.906145,-29904.320057,-83657.628382
65.987371,4293.194464,-35085.761651,-80286.808190
65.989947,-592.164754,-30052.361245,-80286.808190
65.992522,1184.329507,-10510.924376,-76762.768900
65.995098,-9622.677246,3997.112087,-78141.740796
65.997673,-8734.430116,22650.301825,-73238.729609
66.000249,-4885.359217,33457.308578,-75537.016103
66.002824,3701.029710,18209.066173,-77988.521696
66.005399,7105.977043,8882.471304,-72319.415011
66.007975,9178.553681,-7994.224174,-76303.111601
66.010550,3849.070898,-30200.402434,-80746.465489
66.013126,1036.288319,-42043.697506,-81818.999186
66.015701,3108.864956,-14656.077652,-72779.072310
66.018257,4441.235652,-5477.523971,-77835.302597
66.020803,-7698.141797,15988.448347,-75690.235202
66.023350,-5033.400406,27091.537477,-73085.510509
66.025897,-6661.853478,37454.420665,-74158.044206
66.028443,4589.276840,15248.242405,-78601.398095
66.030990,8438.347739,8734.430116,-73085.510509
66.033537,6661.853478,-14952.160028,-79827.150892
66.036083,4737.318029,-32124.937883,-79214.274493
66.038630,4589.276840,-44116.274143,-78754.617194
66.041177,1628.453072,-21169.889941,-77222.426198
66.043723,-2368.659014,-12139.377449,-81512.560987
66.046270,-5921.647536,17764.942608,-74464.482406
66.048817,-5033.400406,33605.349767,-71859.757712
66.051363,148.041188,37306.379477,-75077.358804
66.053910,6513.812290,11547.212695,-77069.207099
66.056457,15396.283594,444.123565,-72319.415011
66.059003,5625.565159,-25167.002028,-81665.780087
66.061550,6661.853478,-34789.679274,-83044.751983
66.064097,3256.906145,-30792.567187,-81512.560987
66.066643,2812.782580,-13323.706956,-78601.398095
66.069190,-4145.153275,-7846.182985,-78294.959896
66.071737,-6069.688724,15840.407159,-74158.044206
66.074283,-5329.482782,33605.349767,-73085.510509
66.076830,2220.617826,28868.031738,-77988.521696
66.079377,7254.018232,18357.107362,-75077.358804
66.081923,12139.377449,1924.535449,-74464.482406
66.084470,3256.906145,-22354.219448,-81512.560987
66.087017,1776.494261,-35825.967593,-81665.780087
66.089563,1924.535449,-16284.530724,-76456.330700
66.092110,1036.288319,-5625.565159,-77835.302597
66.094657,-5181.441594,4441.235652,-76149.892501
66.097203,-7550.100608,23538.548956,-71859.757712
66.099750,-740.205942,36270.091158,-76303.111601
66.102296,3701.029710,12583.501014,-79520.712692
66.104843,10214.842000,10807.006753,-73698.386908
66.107390,3108.864956,-6365.771101,-75843.454302
66.109936,4441.235652,-27387.619854,-82431.875585
66.112483,6217.729913,-36862.255912,-81665.780087
66.115030,-4441.235652,-15692.365970,-75537.016103
66.117576,-444.123565,-3108.864956,-79827.150892
66.120129,-6513.812290,18209.066173,-74617.701505
66.122681,-6661.853478,34493.596897,-70787.224015
66.125233,-3108.864956,34937.720462,-76149.892501
66.127786,9918.759623,11695.253884,-75383.797003
66.130338,5625.565159,-4885.359217,-77682.083497
66.132890,11251.130318,-17320.819043,-79214.274493
66.135442,7550.100608,-28423.908173,-80593.246390
66.137995,3108.864956,-31236.690752,-76456.330700
66.140547,1924.535449,-8734.430116,-75230.577904
66.143099,-6069.688724,-5329.482782,-79980.369991
66.145651,-9622.677246,19985.560434,-74770.920605
66.148204,-10214.842000,37750.503042,-72166.195912
66.150756,4293.194464,29608.237680,-79214.274493
66.153308,2960.823768,4885.359217,-83810.847481
66.155861,11843.295072,1776.494261,-72625.853210
66.158413,4737.318029,-21762.054695,-79367.493593
66.160965,7994.224174,-30496.484810,-79367.493593
66.163517,4293.194464,-27979.784608,-76915.987999
66.166070,2072.576638,-14359.995275,-78601.398095
66.168622,-5773.606348,-7105.977043,-80593.246390
66.171174,-5773.606348,17320.819043,-73545.167808
66.173727,-3552.988522,33309.267390,-74924.139704
66.176279,10066.800811,17172.777854,-78601.398095
66.178831,11695.253884,-3404.947333,-76149.892501
66.181383,10214.842000,-8586.388927,-76762.768900
66.183936,7698.141797,-21465.972318,-77682.083497
66.186488,9770.718434,-38786.791361,-84576.942979
66.189040,-2960.823768,-18357.107362,-77682.083497
66.191592,1480.411884,-9918.759623,-80593.246390
66.194145,-7550.100608,8882.471304,-77069.207099
66.196697,-7550.100608,28571.949361,-72779.072310
66.199249,-5921.647536,38342.667796,-75690.235202
66.201802,5329.482782,7994.224174,-80286.808190
66.204354,13471.748144,10807.006753,-71400.100414
66.206906,5477.523971,-16728.654289,-80746.465489
66.209458,6661.853478,-28423.908173,-82431.875585
66.212011,3701.029710,-37454.420665,-79520.712692
66.214563,1776.494261,-16580.613101,-77835.302597
66.217115,-5033.400406,-6217.729913,-81052.903688
66.219667,-3552.988522,21317.931130,-72012.976812
66.222225,-8142.265362,31976.896694,-75537.016103
66.224782,888.247130,37010.297100,-75537.016103
66.227339,9474.636058,10510.924376,-78907.836294
66.229896,10658.965565,-3404.947333,-77069.207099
66.232453,6661.853478,-18505.148550,-80440.027290
66.235010,4589.276840,-34049.473332,-83044.751983
66.237568,3108.864956,-26499.372724,-76915.987999
66.240125,2516.700203,-5921.647536,-74924.139704
66.242682,-5181.441594,-740.205942,-77528.864398
66.245239,-6365.771101,17024.736666,-74924.139704
66.247796,-3552.988522,33753.390955,-73545.167808
66.250353,3256.906145,24130.713709,-77682.083497
66.252911,6217.729913,12287.418637,-75230.577904
66.255468,10658.965565,-1036.288319,-76915.987999
66.258025,11251.130318,-31532.773129,-83657.628382
66.260582,10807.006753,-36270.091158,-79520.712692
66.263139,-1332.370696,-15988.448347,-75690.235202
66.265696,-1036.288319,-9622.677246,-79980.369991
66.268254,-3701.029710,11991.336260,-75383.797003
66.270811,-4293.194464,28571.949361,-72472.634111
66.273368,-2516.700203,36714.214723,-73391.948708
66.275925,9474.636058,15248.242405,-78754.617194
66.278482,14656.077652,740.205942,-74770.920605
