#time,accel_x,accel_y,accel_z
170.132894,11399.171507,-444.123565,-80286.808190
170.135442,11251.130318,3108.864956,-75843.454302
170.137989,19689.478057,12879.583391,-73391.948708
170.140537,5033.400406,7105.977043,-75690.235202
170.143085,-6217.729913,1332.370696,-78294.959896
170.145633,-12287.418637,-3552.988522,-76149.892501
170.148180,-10214.842000,-7402.059420,-76456.330700
170.150713,-8142.265362,-14211.954086,-79520.712692
170.153238,-1184.329507,-16284.530724,-78448.178995
170.155764,3256.906145,-17764.942608,-79061.055394
170.158289,4737.318029,-4441.235652,-77682.083497
170.160815,-2220.617826,-12583.501014,-81206.122788
170.163340,1332.370696,-5773.606348,-74770.920605
170.165866,-14359.995275,-1480.411884,-74770.920605
170.168391,-5625.565159,-6661.853478,-77222.426198
170.170917,-13323.706956,-1036.288319,-78601.398095
170.173442,-2516.700203,-4441.235652,-75843.454302
170.175968,17912.983796,148.041188,-78907.836294
170.178493,13767.830521,7105.977043,-76762.768900
170.181019,15692.365970,6217.729913,-76915.987999
170.183544,15248.242405,11547.212695,-74464.482406
170.186070,-1776.494261,11547.212695,-76915.987999
170.188595,1776.494261,4589.276840,-77375.645298
170.191121,2664.741391,-148.041188,-77988.521696
170.193646,3256.906145,3404.947333,-73085.510509
170.196172,8734.430116,-3552.988522,-80133.589091
170.198697,12879.583391,444.123565,-77528.864398
170.201222,14656.077652,3849.070898,-75690.235202
170.203748,20133.601622,15544.324782,-73238.729609
170.206273,2220.617826,1924.535449,-80286.808190
170.208799,-5477.523971,3256.906145,-76456.330700
170.211324,-16876.695478,-4293.194464,-75690.235202
170.213850,-9030.512492,-8734.430116,-77375.645298
170.216375,-5033.400406,-19541.436869,-81206.122788
170.218901,1776.494261,-11843.295072,-76609.549800
170.221426,4441.235652,-14063.912898,-77069.207099
170.223952,6365.771101,-2812.782580,-76915.987999
170.226477,-1036.288319,-5181.441594,-75843.454302
170.229003,148.041188,-4589.276840,-75690.235202
170.231528,-11991.336260,-740.205942,-76303.111601
170.234054,-8438.347739,-2664.741391,-77835.302597
170.236579,-14359.995275,-10214.842000,-78907.836294
170.239105,5033.400406,-1628.453072,-77069.207099
170.241630,14211.954086,-1776.494261,-78754.617194
170.244156,23538.548956,6069.688724,-77222.426198
170.246681,10807.006753,7402.059420,-77069.207099
170.249207,7994.224174,12731.542202,-74617.701505
170.251743,1776.494261,5773.606348,-79367.493593
170.254280,592.164754,11103.089130,-76915.987999
170.256816,-1332.370696,2368.659014,-77069.207099
170.259353,10362.883188,9326.594869,-74617.701505
170.261889,4441.235652,-1628.453072,-79214.274493
170.264426,14508.036463,-3256.906145,-77988.521696
170.266963,11547.212695,4441.235652,-74311.263306
170.269499,15988.448347,7105.977043,-75230.577904
170.272036,-2220.617826,-3849.070898,-79827.150892
170.274572,-11695.253884,-2664.741391,-75230.577904
170.277109,-14804.118840,-9030.512492,-75230.577904
170.279645,-5921.647536,-11991.336260,-78448.178995
170.282182,-7254.018232,-16876.695478,-80133.589091
170.284718,4441.235652,-10510.924376,-77069.207099
170.287255,3849.070898,-3849.070898,-75690.235202
170.289791,1480.411884,-4145.153275,-76149.892501
170.292328,1480.411884,-7846.182985,-78601.398095
170.294865,-5625.565159,888.247130,-74924.139704
170.297401,-11695.253884,-1332.370696,-75537.016103
170.299938,-7698.141797,-6661.853478,-79673.931792
170.302474,-7846.182985,-8290.306550,-77528.864398
170.305011,11399.171507,-4885.359217,-77835.302597
170.307547,18061.024985,5625.565159,-76915.987999
170.310084,16284.530724,6957.935855,-76149.892501
170.312620,16136.489536,12731.542202,-75843.454302
170.315157,2664.741391,12287.418637,-76456.330700
170.317693,-592.164754,6217.729913,-77988.521696
170.320230,1184.329507,1776.494261,-77069.207099
170.322767,2516.700203,3701.029710,-75077.358804
170.325303,6957.935855,-1776.494261,-79061.055394
170.327840,10214.842000,-1628.453072,-78601.398095
170.330376,14804.118840,6365.771101,-74924.139704
170.332913,17320.819043,11103.089130,-73698.386908
170.335449,4589.276840,5033.400406,-77988.521696
170.337986,-9474.636058,2664.741391,-77069.207099
170.340522,-15100.201217,-2960.823768,-75537.016103
170.343059,-7994.224174,-9770.718434,-77682.083497
170.345595,-9918.759623,-13915.871710,-78754.617194
170.348132,-3108.864956,-19541.436869,-79673.931792
170.350669,7698.141797,-11103.089130,-77375.645298
170.353215,1480.411884,-7994.224174,-76762.768900
170.355761,-1184.329507,-5625.565159,-77375.645298
170.358307,-4441.235652,-2220.617826,-76762.768900
170.360853,-8586.388927,-3552.988522,-75843.454302
170.363399,-7105.977043,-4885.359217,-79061.055394
170.365945,-16580.613101,-11843.295072,-78907.836294
170.368492,7402.059420,-2960.823768,-77069.207099
170.371038,13619.789333,1924.535449,-77835.302597
170.373584,17172.777854,8734.430116,-76456.330700
170.376130,16284.530724,8438.347739,-75537.016103
170.378676,7402.059420,15544.324782,-73851.606007
170.381222,3404.947333,11843.295072,-77375.645298
170.383768,-592.164754,444.123565,-79061.055394
170.386315,3552.988522,7846.182985,-74770.920605
170.388861,6069.688724,444.123565,-78448.178995
170.391407,10807.006753,1924.535449,-77835.302597
170.393953,11103.089130,-1036.288319,-77835.302597
170.396499,13471.748144,5329.482782,-74311.263306
170.399045,13767.830521,8882.471304,-75537.016103
170.401591,-3552.988522,-1776.494261,-78601.398095
170.404137,-9474.636058,3108.864956,-77069.207099
170.406684,-13027.624579,-4145.153275,-76149.892501
170.409230,-6365.771101,-8142.265362,-77222.426198
170.411776,-4441.235652,-14359.995275,-79367.493593
170.414322,1184.329507,-11399.171507,-76149.892501
170.416868,888.247130,-11547.212695,-78141.740796
170.419414,444.123565,-3256.906145,-77222.426198
170.421960,-888.247130,-6809.894666,-76456.330700
170.424507,-5477.523971,2072.576638,-75537.016103
170.427053,-13471.748144,-2516.700203,-78141.740796
170.429599,-9770.718434,-3997.112087,-79061.055394
170.432145,-6365.771101,-7105.977043,-76303.111601
170.434691,15840.407159,-5625.565159,-78754.617194
170.437237,16284.530724,5773.606348,-76915.987999
170.439783,14804.118840,10658.965565,-74924.139704
170.442330,14359.995275,11991.336260,-75077.358804
170.444876,5181.441594,10807.006753,-79367.493593
170.447422,-2220.617826,5181.441594,-77988.521696
170.449968,3404.947333,6661.853478,-76915.987999
170.452514,4145.153275,2220.617826,-76609.549800
170.455068,7698.141797,740.205942,-77835.302597
170.457622,11103.089130,-4589.276840,-79673.931792
170.460175,17616.901420,8142.265362,-73698.386908
170.462729,15692.365970,4589.276840,-78601.398095
170.465283,-2516.700203,-296.082377,-77835.302597
170.467836,-12139.377449,444.123565,-75690.235202
170.470390,-12731.542202,-9326.594869,-75843.454302
170.472944,-9326.594869,-11695.253884,-77528.864398
170.475498,-3404.947333,-17468.860231,-79673.931792
170.478051,4441.235652,-14656.077652,-78907.836294
170.480605,1332.370696,-5477.523971,-77222.426198
170.483159,3256.906145,-8290.306550,-80133.589091
170.485712,-888.247130,-5921.647536,-76149.892501
170.488266,-7550.100608,-1480.411884,-74770.920605
170.490820,-9918.759623,740.205942,-76303.111601
170.493373,-11251.130318,-2072.576638,-76762.768900
170.495927,2072.576638,-1184.329507,-75383.797003
170.498481,13027.624579,-296.082377,-77988.521696
170.501035,17320.819043,9178.553681,-76456.330700
170.503588,12731.542202,7105.977043,-75996.673402
170.506142,15248.242405,11695.253884,-74311.263306
170.508696,1924.535449,11843.295072,-77069.207099
170.511249,2516.700203,888.247130,-78754.617194
170.513803,2072.576638,6513.812290,-78141.740796
170.516357,5625.565159,4293.194464,-74004.825107
170.518911,8142.265362,2812.782580,-77375.645298
170.521464,9474.636058,740.205942,-77222.426198
170.524018,14508.036463,4589.276840,-76762.768900
170.526572,13323.706956,6365.771101,-76915.987999
170.529125,-4441.235652,-1480.411884,-77222.426198
170.531679,-11843.295072,1332.370696,-76456.330700
170.534233,-13915.871710,-9030.512492,-76149.892501
170.536787,-5329.482782,-9622.677246,-78448.178995
170.539340,-4885.359217,-18061.024985,-79214.274493
170.541894,-1036.288319,-14508.036463,-77222.426198
170.544448,4737.318029,-6661.853478,-75843.454302
170.547001,1480.411884,-6661.853478,-78754.617194
170.549555,444.123565,-6069.688724,-77988.521696
170.552109,-5625.565159,888.247130,-74311.263306
170.554663,-9326.594869,2072.576638,-76609.549800
170.557223,-12879.583391,-3108.864956,-78601.398095
170.559783,-1776.494261,-5329.482782,-78141.740796
170.562343,11843.295072,-592.164754,-78601.398095
170.564903,14804.118840,5329.482782,-76456.330700
170.567463,17024.736666,6957.935855,-76915.987999
170.570023,11991.336260,12435.459826,-75230.577904
